phase_name,phase_idx,step,state,action,action_name,reward,next_state
addiction,1,239,0,0,as2,1.0,0
addiction,1,240,0,4,as6,1.0,0
addiction,1,241,0,3,as5,1.0,0
addiction,1,242,0,7,ad,1.0,0
addiction,1,243,0,4,as6,1.0,0
addiction,1,244,0,4,as6,1.0,0
addiction,1,245,0,2,as4,1.0,0
addiction,1,246,0,2,as4,1.0,0
addiction,1,247,0,5,as7,1.0,0
addiction,1,248,0,3,as5,1.0,0
addiction,1,249,0,4,as6,1.0,0
addiction,1,250,0,1,as3,1.0,0
addiction,1,251,0,0,as2,1.0,0
addiction,1,252,0,0,as2,1.0,0
addiction,1,253,0,2,as4,1.0,0
addiction,1,254,0,3,as5,1.0,0
addiction,1,255,0,5,as7,1.0,0
addiction,1,256,0,7,ad,1.0,0
addiction,1,257,0,1,as3,1.0,0
addiction,1,258,0,8,aw,1.0,0
addiction,1,259,0,0,as2,1.0,0
addiction,1,260,0,1,as3,1.0,0
addiction,1,261,0,1,as3,1.0,0
addiction,1,262,0,4,as6,1.0,0
addiction,1,263,0,5,as7,1.0,0
addiction,1,264,0,4,as6,1.0,0
addiction,1,265,0,2,as4,1.0,0
addiction,1,266,0,1,as3,1.0,0
addiction,1,267,0,3,as5,1.0,0
addiction,1,268,0,8,aw,1.0,0
addiction,1,269,0,4,as6,1.0,0
addiction,1,270,0,1,as3,1.0,0
addiction,1,271,0,8,aw,1.0,0
